episode,state,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
12902,[1. 0. 0. 1. 0. 0. 0. 0.],30.760947245883244,0.9825043669977972,1.757070339869245,0.9883362446651981,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12903,[1. 0. 0. 1. 0. 0. 0. 0.],30.826913682354405,0.9935818852221463,2.1925925204996637,0.9957212568147642,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12904,[1. 0. 0. 1. 0. 0. 0. 0.],30.26618906706141,0.9825043669977965,1.7570703398692284,0.9883362446651978,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12905,[1. 0. 0. 1. 0. 0. 0. 0.],31.188869751967342,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12906,[1. 0. 0. 1. 0. 0. 0. 0.],31.751647380142664,0.9935818852221445,2.1925925204995433,0.995721256814763,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12907,[1. 0. 0. 1. 0. 0. 0. 0.],31.31762621275036,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12908,[1. 0. 0. 1. 0. 0. 0. 0.],31.55847553910316,0.9935818852221441,2.192592520499513,0.9957212568147628,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12909,[1. 0. 0. 1. 0. 0. 0. 0.],31.38220843445213,0.9935818852221441,2.192592520499513,0.9957212568147628,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12910,[1. 0. 0. 1. 0. 0. 0. 0.],31.68082354886654,0.9957947720251241,2.376210455146252,0.9971965146834161,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12911,[1. 0. 0. 1. 0. 0. 0. 0.],31.255307323152312,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12912,[1. 0. 0. 1. 0. 0. 0. 0.],30.04592797805639,0.9935818852221447,2.1925925204995584,0.9957212568147632,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12913,[1. 0. 0. 1. 0. 0. 0. 0.],31.502943674677546,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12914,[1. 0. 0. 1. 0. 0. 0. 0.],31.72098997207032,0.9957947720251239,2.3762104551462295,0.997196514683416,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12915,[1. 0. 0. 1. 0. 0. 0. 0.],31.57289199201695,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12916,[1. 0. 0. 1. 0. 0. 0. 0.],29.98845400640482,0.9957947720251241,2.376210455146252,0.9971965146834161,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12917,[1. 0. 0. 1. 0. 0. 0. 0.],17.226042594821052,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12918,[1. 0. 0. 1. 0. 0. 0. 0.],28.953117472736114,0.9825043669977961,1.7570703398692176,0.9883362446651974,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12919,[1. 0. 0. 1. 0. 0. 0. 0.],29.170072178281984,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12920,[1. 0. 0. 1. 0. 0. 0. 0.],22.562721636764074,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12921,[1. 0. 0. 1. 0. 0. 0. 0.],31.24397380577599,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12922,[1. 0. 0. 1. 0. 0. 0. 0.],28.950034537198544,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12923,[1. 0. 0. 1. 0. 0. 0. 0.],31.526323727125153,0.9935818852221447,2.1925925204995584,0.9957212568147632,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12924,[1. 0. 0. 1. 0. 0. 0. 0.],31.69803773023964,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12925,[1. 0. 0. 1. 0. 0. 0. 0.],17.91093448652437,0.9957947720251257,2.376210455146413,0.9971965146834171,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12926,[1. 0. 0. 1. 0. 0. 0. 0.],23.79038050166646,0.9957947720251252,2.376210455146367,0.9971965146834169,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12927,[1. 0. 0. 1. 0. 0. 0. 0.],31.56060948633256,0.9957947720251248,2.376210455146321,0.9971965146834165,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12928,[1. 0. 0. 1. 0. 0. 0. 0.],31.875917604428807,0.9957947720251241,2.376210455146252,0.9971965146834161,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12929,[1. 0. 0. 1. 0. 0. 0. 0.],29.927522608700656,0.9936700634342935,2.198600642163006,0.9957800422895291,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12930,[1. 0. 0. 1. 0. 0. 0. 0.],18.592367889618046,0.9957947720251257,2.376210455146413,0.9971965146834171,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12931,[1. 0. 0. 1. 0. 0. 0. 0.],24.694341084174248,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12932,[1. 0. 0. 1. 0. 0. 0. 0.],26.859122652654364,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12933,[1. 0. 0. 1. 0. 0. 0. 0.],31.66360936749342,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12934,[1. 0. 0. 1. 0. 0. 0. 0.],30.829851825806294,0.9797748149923937,1.6941074970375674,0.9865165433282624,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
12935,[1. 0. 0. 1. 0. 0. 0. 0.],30.59457089685435,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12936,[1. 0. 0. 1. 0. 0. 0. 0.],30.68100234350674,0.9937869787803872,2.206697163118739,0.9958579858535915,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12937,[1. 0. 0. 1. 0. 0. 0. 0.],26.149482334661553,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12938,[1. 0. 0. 1. 0. 0. 0. 0.],31.623442944289387,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12939,[1. 0. 0. 1. 0. 0. 0. 0.],31.37670634460789,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12940,[1. 0. 0. 1. 0. 0. 0. 0.],31.671314533734638,0.9935818852221445,2.1925925204995433,0.995721256814763,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12941,[1. 0. 0. 1. 0. 0. 0. 0.],31.46894312254825,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12942,[1. 0. 0. 1. 0. 0. 0. 0.],31.70951385115489,0.9957947720251237,2.3762104551462064,0.9971965146834157,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12943,[1. 0. 0. 1. 0. 0. 0. 0.],29.515420527490946,0.9935818852221445,2.1925925204995433,0.995721256814763,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12944,[1. 0. 0. 1. 0. 0. 0. 0.],31.41113470735422,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12945,[1. 0. 0. 1. 0. 0. 0. 0.],16.012287098859126,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12946,[1. 0. 0. 1. 0. 0. 0. 0.],14.710307839744742,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12947,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8948740240973259,0.9782899595442905,0.9299160160648839,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
12948,[1. 0. 0. 1. 0. 0. 0. 0.],28.70321081211859,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
12949,[1. 0. 0. 1. 0. 0. 0. 0.],29.85083392249429,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12950,[1. 0. 0. 1. 0. 0. 0. 0.],22.406702412558896,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12951,[1. 0. 0. 1. 0. 0. 0. 0.],28.57246540188331,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
12952,[1. 0. 0. 1. 0. 0. 0. 0.],30.957827931195087,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12953,[1. 0. 0. 1. 0. 0. 0. 0.],30.58729856293585,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12954,[1. 0. 0. 1. 0. 0. 0. 0.],30.6651868478518,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12955,[1. 0. 0. 1. 0. 0. 0. 0.],30.6651868478518,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12956,[1. 0. 0. 1. 0. 0. 0. 0.],29.242538163419493,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12957,[1. 0. 0. 1. 0. 0. 0. 0.],29.09513644250484,0.8635374498251358,0.8649865170036228,0.9090249665500906,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12958,[1. 0. 0. 1. 0. 0. 0. 0.],31.00085066987654,0.9934399449573493,2.1830925166275152,0.9956266299715661,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12959,[1. 0. 0. 1. 0. 0. 0. 0.],30.827324167606108,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12960,[1. 0. 0. 1. 0. 0. 0. 0.],31.37238695612572,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12961,[1. 0. 0. 1. 0. 0. 0. 0.],30.88323314524488,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12962,[1. 0. 0. 1. 0. 0. 0. 0.],30.894709266160234,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12963,[1. 0. 0. 1. 0. 0. 0. 0.],30.486043514794183,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",17
12964,[1. 0. 0. 1. 0. 0. 0. 0.],29.71925846201416,0.9996867752157408,3.5041438812208634,0.9997911834771606,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",15
12965,[1. 0. 0. 1. 0. 0. 0. 0.],31.538345608228,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12966,[1. 0. 0. 1. 0. 0. 0. 0.],30.923399568448758,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12967,[1. 0. 0. 1. 0. 0. 0. 0.],29.489336113658485,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
12968,[1. 0. 0. 1. 0. 0. 0. 0.],21.490086792374044,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12969,[1. 0. 0. 1. 0. 0. 0. 0.],29.994285433937073,0.9935818852221452,2.192592520499588,0.9957212568147634,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12970,[1. 0. 0. 1. 0. 0. 0. 0.],26.427367984033708,0.9957947720251257,2.376210455146413,0.9971965146834171,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12971,[1. 0. 0. 1. 0. 0. 0. 0.],20.71346419502239,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12972,[1. 0. 0. 1. 0. 0. 0. 0.],13.285459451422122,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12973,[1. 0. 0. 1. 0. 0. 0. 0.],24.275462670761335,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12974,[1. 0. 0. 1. 0. 0. 0. 0.],18.313930670475134,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12975,[1. 0. 0. 1. 0. 0. 0. 0.],28.88957099708429,0.9935818852221452,2.192592520499588,0.9957212568147634,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12976,[1. 0. 0. 1. 0. 0. 0. 0.],25.37105882022169,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12977,[1. 0. 0. 1. 0. 0. 0. 0.],27.293662932716618,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12978,[1. 0. 0. 1. 0. 0. 0. 0.],31.026684656687593,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12979,[1. 0. 0. 1. 0. 0. 0. 0.],30.6651868478518,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12980,[1. 0. 0. 1. 0. 0. 0. 0.],29.46064581136992,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12981,[1. 0. 0. 1. 0. 0. 0. 0.],27.178901723562337,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12982,[1. 0. 0. 1. 0. 0. 0. 0.],30.229012452322475,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12983,[1. 0. 0. 1. 0. 0. 0. 0.],30.699594760412282,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12984,[1. 0. 0. 1. 0. 0. 0. 0.],27.88543084987844,0.9589844763082803,1.3870517389472878,0.9726563175388536,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
12985,[1. 0. 0. 1. 0. 0. 0. 0.],29.4466433282193,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12986,[1. 0. 0. 1. 0. 0. 0. 0.],30.63235410912394,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12987,[1. 0. 0. 1. 0. 0. 0. 0.],29.46064581136992,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12988,[1. 0. 0. 1. 0. 0. 0. 0.],30.6651868478518,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12989,[1. 0. 0. 1. 0. 0. 0. 0.],21.35237334138897,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12990,[1. 0. 0. 1. 0. 0. 0. 0.],30.6651868478518,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12991,[1. 0. 0. 1. 0. 0. 0. 0.],30.74789051464167,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12992,[1. 0. 0. 1. 0. 0. 0. 0.],29.185965595944435,0.9957947720251266,2.3762104551465044,0.9971965146834177,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
12993,[1. 0. 0. 1. 0. 0. 0. 0.],24.29841491259218,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12994,[1. 0. 0. 1. 0. 0. 0. 0.],23.850008421550076,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
12995,[1. 0. 0. 1. 0. 0. 0. 0.],28.28127523800952,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12996,[1. 0. 0. 1. 0. 0. 0. 0.],26.30826884871421,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12997,[1. 0. 0. 1. 0. 0. 0. 0.],26.25662630459489,0.9957947720251266,2.3762104551465044,0.9971965146834177,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
12998,[1. 0. 0. 1. 0. 0. 0. 0.],27.419900262786157,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
12999,[1. 0. 0. 1. 0. 0. 0. 0.],28.299190874636135,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13000,[1. 0. 0. 1. 0. 0. 0. 0.],31.221778712249936,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13001,[1. 0. 0. 1. 0. 0. 0. 0.],23.12476548857186,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13002,[1. 0. 0. 1. 0. 0. 0. 0.],24.183653703437958,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13003,[1. 0. 0. 1. 0. 0. 0. 0.],22.719725956823158,0.9957947720251266,2.3762104551465044,0.9971965146834177,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13004,[1. 0. 0. 1. 0. 0. 0. 0.],25.202713981090323,0.9588511167277795,1.3856419464855712,0.9725674111518531,"{'omega': -2.0, 'delta': -2.0, 'phase': 0.0}",32
13005,[1. 0. 0. 1. 0. 0. 0. 0.],30.459052679858196,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13006,[1. 0. 0. 1. 0. 0. 0. 0.],26.10169867223663,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13007,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13008,[1. 0. 0. 1. 0. 0. 0. 0.],24.98905333104703,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13009,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13010,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13011,[1. 0. 0. 1. 0. 0. 0. 0.],29.489736043707268,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",15
13012,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13013,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
13014,[1. 0. 0. 1. 0. 0. 0. 0.],17.391824348791577,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",25
13015,[1. 0. 0. 1. 0. 0. 0. 0.],15.353064178277283,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13016,[1. 0. 0. 1. 0. 0. 0. 0.],19.703032203464733,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
13017,[1. 0. 0. 1. 0. 0. 0. 0.],21.204798713547035,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
13018,[1. 0. 0. 1. 0. 0. 0. 0.],27.84679871742759,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
13019,[1. 0. 0. 1. 0. 0. 0. 0.],22.62628046510978,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13020,[1. 0. 0. 1. 0. 0. 0. 0.],21.94086355784942,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
13021,[1. 0. 0. 1. 0. 0. 0. 0.],29.060688178583227,0.975934679403745,1.618608348312115,0.9839564529358299,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
13022,[1. 0. 0. 1. 0. 0. 0. 0.],24.24132579585391,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13023,[1. 0. 0. 1. 0. 0. 0. 0.],21.827904992874636,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13024,[1. 0. 0. 1. 0. 0. 0. 0.],29.076265835566414,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13025,[1. 0. 0. 1. 0. 0. 0. 0.],26.958872269385754,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13026,[1. 0. 0. 1. 0. 0. 0. 0.],27.057141375938087,0.9935818852221467,2.1925925204996934,0.9957212568147645,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13027,[1. 0. 0. 1. 0. 0. 0. 0.],27.560171659420735,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13028,[1. 0. 0. 1. 0. 0. 0. 0.],26.14992742519812,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13029,[1. 0. 0. 1. 0. 0. 0. 0.],12.93197052192444,0.8535533905932737,0.8343206788338348,0.9023689270621825,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
13030,[1. 0. 0. 1. 0. 0. 0. 0.],13.142068291241685,0.9957947720251268,2.3762104551465275,0.9971965146834179,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13031,[1. 0. 0. 1. 0. 0. 0. 0.],28.172998775857522,0.9935818852221452,2.192592520499588,0.9957212568147634,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13032,[1. 0. 0. 1. 0. 0. 0. 0.],14.494804729188706,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
13033,[1. 0. 0. 1. 0. 0. 0. 0.],22.90630628100214,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13034,[1. 0. 0. 1. 0. 0. 0. 0.],27.06868300499857,0.9935818852221456,2.1925925204996184,0.9957212568147638,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13035,[1. 0. 0. 1. 0. 0. 0. 0.],26.0982644308929,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
13036,[1. 0. 0. 1. 0. 0. 0. 0.],29.007983629888933,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13037,[1. 0. 0. 1. 0. 0. 0. 0.],23.578072264731,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13038,[1. 0. 0. 1. 0. 0. 0. 0.],23.797092020271613,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",10
13039,[1. 0. 0. 1. 0. 0. 0. 0.],27.894522915448878,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
13040,[1. 0. 0. 1. 0. 0. 0. 0.],28.85263672228847,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
