episode,total_reward,fidelity,log_infidelity,avg_fidelity,control_pulse_params,time_step
705,11.447584595231032,0.04709959497079563,0.02095248845563369,0.2376796759766365,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.9991215, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9999994, 'omega2': 0.688822, 'delta2': -1.9999999, 'coupling_strength_zx': 1.999993}, {'omega1': -1.9962351, 'delta1': 1.9998721, 'omega2': -2.0, 'delta2': -1.9999981, 'coupling_strength_zx': 1.549021}, {'omega1': -2.0, 'delta1': -1.9958088, 'omega2': -2.0, 'delta2': -1.9993062, 'coupling_strength_zx': -2.0}]",5
706,11.461241139315222,0.14094698313517,0.06598003265149159,0.312757586508136,"[{'omega1': 0.60470897, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': 2.0, 'delta1': 1.9992331, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -1.7931235}, {'omega1': 2.0, 'delta1': -1.9685266, 'omega2': 1.9999975, 'delta2': 2.0, 'coupling_strength_zx': -1.9490662}, {'omega1': -1.9998379, 'delta1': -1.9999999, 'omega2': -2.0, 'delta2': -1.727796, 'coupling_strength_zx': -2.0}, {'omega1': -1.9882853, 'delta1': -1.1616678, 'omega2': 1.9981374, 'delta2': -1.9999855, 'coupling_strength_zx': -2.0}]",5
707,11.336583243228539,0.011018678878777225,0.004811910840219502,0.2088149431030218,"[{'omega1': 1.9997394, 'delta1': 1.9999996, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999983, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 2.0, 'delta1': -1.9999905, 'omega2': 1.9315445, 'delta2': 2.0, 'coupling_strength_zx': 1.9981865}, {'omega1': -2.0, 'delta1': -2.0, 'omega2': 2.0, 'delta2': 1.999999, 'coupling_strength_zx': -1.9999981}, {'omega1': 1.996497, 'delta1': -0.43158615, 'omega2': -2.0, 'delta2': 1.9910759, 'coupling_strength_zx': 1.9999921}]",5
708,10.8092253920246,0.127332512046227,0.05915120378037558,0.30186600963698157,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.999998, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 2.0, 'delta1': -1.8085825, 'omega2': -1.8582605, 'delta2': 1.9994414, 'coupling_strength_zx': 1.9985341}, {'omega1': -1.7221785, 'delta1': -1.9999113, 'omega2': 1.9999998, 'delta2': -1.9964445, 'coupling_strength_zx': 1.813105}, {'omega1': 1.9998436, 'delta1': 0.8856563, 'omega2': -2.0, 'delta2': -2.0, 'coupling_strength_zx': 1.9321568}]",5
709,10.027777097079564,0.08046300883492274,0.03643079526142843,0.2643704070679382,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': 1.9805523}, {'omega1': -1.9316974, 'delta1': 1.9983518, 'omega2': 1.9992672, 'delta2': -1.9999993, 'coupling_strength_zx': 1.999998}, {'omega1': 2.0, 'delta1': 0.9545631, 'omega2': -1.9936886, 'delta2': 1.9992346, 'coupling_strength_zx': 1.984639}, {'omega1': 1.9932445, 'delta1': 1.9989529, 'omega2': 2.0, 'delta2': 0.90054804, 'coupling_strength_zx': 1.999992}, {'omega1': -2.0, 'delta1': -1.9994917, 'omega2': 1.9999081, 'delta2': 2.0, 'coupling_strength_zx': 2.0}]",5
710,11.4223727980123,0.09064166494102102,0.04126494816093318,0.2725133319528168,"[{'omega1': 1.9999998, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.8699512, 'coupling_strength_zx': 1.9998424}, {'omega1': 1.9999919, 'delta1': -1.5727475, 'omega2': 2.0, 'delta2': -1.9632076, 'coupling_strength_zx': 1.999786}, {'omega1': -1.9999856, 'delta1': 1.9977835, 'omega2': 1.9999999, 'delta2': 1.125171, 'coupling_strength_zx': 1.9998891}]",5
711,11.438048871207707,0.38817240828487404,0.21337094144185492,0.5105379266278993,"[{'omega1': 0.8737866, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.9999999, 'delta1': 2.0, 'omega2': 1.9999998, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': -1.9976974, 'omega2': 1.9966633, 'delta2': -1.827703, 'coupling_strength_zx': -1.9999999}, {'omega1': 1.9999112, 'delta1': 2.0, 'omega2': -1.9767518, 'delta2': -1.9999999, 'coupling_strength_zx': -1.8676856}, {'omega1': 1.9983119, 'delta1': 1.9971191, 'omega2': 1.7975279, 'delta2': 2.0, 'coupling_strength_zx': 2.0}]",5
712,10.616032245839301,0.009558638192460722,0.004171231379601363,0.20764691055396858,"[{'omega1': 1.9983233, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': 1.9976099}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.9999746, 'coupling_strength_zx': -1.9999943}, {'omega1': -1.999987, 'delta1': -1.9320196, 'omega2': -1.9999373, 'delta2': -1.9999782, 'coupling_strength_zx': -1.6922579}, {'omega1': -1.9998208, 'delta1': -1.474829, 'omega2': -1.99925, 'delta2': -1.9998623, 'coupling_strength_zx': 1.9999619}, {'omega1': 0.1981673, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.999994, 'coupling_strength_zx': 2.0}]",5
713,10.991040589287444,0.04963064451207228,0.02210757589514229,0.23970451560965783,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 1.9982065, 'delta2': -1.9999949, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9695643, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.313983, 'delta1': 2.0, 'omega2': 1.9999986, 'delta2': 2.0, 'coupling_strength_zx': -1.999985}, {'omega1': -1.9998934, 'delta1': 1.7178271, 'omega2': -2.0, 'delta2': 1.9999982, 'coupling_strength_zx': -1.0216439}, {'omega1': -1.9822346, 'delta1': -2.0, 'omega2': -1.9999958, 'delta2': 2.0, 'coupling_strength_zx': 1.997249}]",5
714,11.736366268497202,0.15680522831593502,0.07407209501079788,0.325444182652748,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.9875871, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999999, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': -1.9989132, 'omega2': -1.9999533, 'delta2': -1.9732951, 'coupling_strength_zx': -1.9999999}, {'omega1': -1.9838778, 'delta1': 1.9996563, 'omega2': 2.0, 'delta2': 1.9999746, 'coupling_strength_zx': 2.0}, {'omega1': 0.2564602, 'delta1': 1.9999975, 'omega2': 1.9998635, 'delta2': -1.9991486, 'coupling_strength_zx': 1.9998227}]",5
715,10.741058861400402,0.34642422086153013,0.18470405069445764,0.4771393766892241,"[{'omega1': 1.9999812, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.9780452, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9999297, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': -2.0, 'delta2': -1.9999965, 'coupling_strength_zx': 1.9986359}, {'omega1': 1.9720182, 'delta1': 2.0, 'omega2': -1.1730349, 'delta2': 1.9982657, 'coupling_strength_zx': 1.9972949}, {'omega1': -1.9334304, 'delta1': -1.9640989, 'omega2': 1.9965082, 'delta2': 1.842361, 'coupling_strength_zx': -1.9999504}]",5
716,11.68485133521634,0.20218392057292867,0.09809721503535705,0.36174713645834294,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 1.9999994, 'coupling_strength_zx': -2.0}, {'omega1': -1.9540657, 'delta1': -1.9999914, 'omega2': 2.0, 'delta2': 1.973781, 'coupling_strength_zx': 0.8808979}, {'omega1': -1.9688821, 'delta1': 1.9999987, 'omega2': -1.9999378, 'delta2': -1.9618592, 'coupling_strength_zx': -1.9999998}, {'omega1': 1.9988127, 'delta1': -1.999999, 'omega2': 1.9999992, 'delta2': 1.9609771, 'coupling_strength_zx': -1.999929}]",5
717,10.787382922247435,0.04814287452967673,0.02142823467903339,0.2385142996237414,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -1.9999852}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9942571, 'delta1': -0.15907045, 'omega2': -1.988747, 'delta2': 1.872954, 'coupling_strength_zx': 2.0}, {'omega1': -1.9999999, 'delta1': -1.9540197, 'omega2': -1.9999193, 'delta2': 1.9999937, 'coupling_strength_zx': 2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.9608994, 'delta2': 1.9999944, 'coupling_strength_zx': 1.9999987}]",5
718,11.031366893478799,0.2995541000071317,0.15462540247941123,0.43964328000570535,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999995, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -1.9989244}, {'omega1': -2.0, 'delta1': 1.9977226, 'omega2': 1.9999999, 'delta2': 1.9832964, 'coupling_strength_zx': 1.712244}, {'omega1': -2.0, 'delta1': 0.34493652, 'omega2': -1.9999912, 'delta2': 1.860684, 'coupling_strength_zx': -1.9461505}, {'omega1': 1.9750872, 'delta1': -1.9994414, 'omega2': -1.8964248, 'delta2': -1.9999973, 'coupling_strength_zx': 1.7292044}]",5
719,11.608059495850988,0.0073196028766019956,0.0031905542312896016,0.2058556823012816,"[{'omega1': 1.9999993, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9611312, 'delta1': 1.9999996, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -1.9874954}, {'omega1': -1.9993231, 'delta1': -2.0, 'omega2': -2.0, 'delta2': 1.9967955, 'coupling_strength_zx': 0.87321746}, {'omega1': -1.9999999, 'delta1': -1.9850234, 'omega2': -1.9999999, 'delta2': -1.9979405, 'coupling_strength_zx': -1.9930353}]",5
720,11.421147836900387,0.20177735850308945,0.09787595766235398,0.36142188680247156,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': -1.9620479, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9994082, 'omega2': -1.999988, 'delta2': 1.9999937, 'coupling_strength_zx': -1.999869}, {'omega1': -1.9999871, 'delta1': -1.9402763, 'omega2': -1.9772534, 'delta2': -1.9997394, 'coupling_strength_zx': 0.8972123}, {'omega1': 2.0, 'delta1': -2.0, 'omega2': 1.9999424, 'delta2': -1.9997433, 'coupling_strength_zx': 1.9999993}]",5
721,10.101001109859824,0.13936731844246397,0.0651821660961255,0.3114938547539712,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.8680236, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9997128, 'delta1': -1.7972894, 'omega2': -1.9988941, 'delta2': 1.8372006, 'coupling_strength_zx': 1.9999988}, {'omega1': 1.9999996, 'delta1': -1.9999968, 'omega2': -2.0, 'delta2': -2.0, 'coupling_strength_zx': 1.9972473}, {'omega1': 1.9996129, 'delta1': -1.9999917, 'omega2': 1.5392917, 'delta2': -1.9998816, 'coupling_strength_zx': 1.9999996}]",5
722,11.146284966505526,0.04257557305524393,0.018895496478064377,0.23406045844419515,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 1.9999985, 'coupling_strength_zx': -2.0}, {'omega1': 1.9999868, 'delta1': 2.0, 'omega2': -2.0, 'delta2': 2.0, 'coupling_strength_zx': 1.9926027}, {'omega1': -2.0, 'delta1': -0.38890994, 'omega2': -2.0, 'delta2': -1.9994847, 'coupling_strength_zx': 2.0}, {'omega1': -1.9999924, 'delta1': -1.9999996, 'omega2': 2.0, 'delta2': 1.999983, 'coupling_strength_zx': 1.9993618}]",5
723,11.192836443655144,0.08744184384337034,0.03973944896123996,0.26995347507469625,"[{'omega1': 1.9432358, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -1.9999999}, {'omega1': -1.9999996, 'delta1': 1.9999992, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999994, 'delta1': 1.9999999, 'omega2': 1.5977325, 'delta2': 1.9999903, 'coupling_strength_zx': -1.9979129}, {'omega1': -1.9999989, 'delta1': -2.0, 'omega2': 1.9999883, 'delta2': -1.944624, 'coupling_strength_zx': 0.3457002}, {'omega1': 0.5033995, 'delta1': 1.9446495, 'omega2': 1.8732035, 'delta2': -1.9999994, 'coupling_strength_zx': 0.02997603}]",5
724,10.897899706813641,0.0829953858455709,0.03762847905542533,0.2663963086764567,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 1.758185, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9748933, 'delta1': -1.7121677, 'omega2': -1.9923075, 'delta2': 1.9999998, 'coupling_strength_zx': 1.9989818}, {'omega1': 2.0, 'delta1': -1.9987015, 'omega2': -1.9999996, 'delta2': -1.9975685, 'coupling_strength_zx': -1.9809245}, {'omega1': 2.0, 'delta1': -1.9997232, 'omega2': 1.9994758, 'delta2': 2.0, 'coupling_strength_zx': 1.9999996}]",5
725,11.517755265842116,0.047506480915217086,0.021137970650024974,0.23800518473217366,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.9999988, 'coupling_strength_zx': -1.9999954}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -1.4202716}, {'omega1': 0.9175733, 'delta1': -1.990092, 'omega2': -1.9999955, 'delta2': 1.974893, 'coupling_strength_zx': 1.9995478}, {'omega1': -1.9999994, 'delta1': -1.8090851, 'omega2': 1.9791588, 'delta2': 1.9999995, 'coupling_strength_zx': -1.9999999}, {'omega1': 1.9954864, 'delta1': -1.4990804, 'omega2': -1.9999971, 'delta2': 1.9551165, 'coupling_strength_zx': 2.0}]",5
726,11.478777689613702,0.15924935343090707,0.0753327900242917,0.32739948274472563,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9999995, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999909, 'delta1': 0.000950098, 'omega2': 2.0, 'delta2': -1.9979066, 'coupling_strength_zx': 2.0}, {'omega1': 1.9946706, 'delta1': -1.9999998, 'omega2': -1.9992805, 'delta2': -2.0, 'coupling_strength_zx': -1.9999989}, {'omega1': 1.9859531, 'delta1': -1.997845, 'omega2': 0.4149675, 'delta2': -1.9920549, 'coupling_strength_zx': 2.0}]",5
727,11.075104275533214,0.5311395388638069,0.32895638964201207,0.6249116310910455,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -1.9999996, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.999998, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.7776849, 'delta1': -2.0, 'omega2': -2.0, 'delta2': 0.764993, 'coupling_strength_zx': 2.0}, {'omega1': 2.0, 'delta1': -1.9994053, 'omega2': 0.3769515, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999999, 'delta1': 1.9999859, 'omega2': 0.86524224, 'delta2': -1.999904, 'coupling_strength_zx': 1.9998716}]",5
728,11.621256704602693,0.29901871625899734,0.15429357757758885,0.43921497300719786,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 1.9893006, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9999999, 'delta1': 1.9999925, 'omega2': 1.9999919, 'delta2': -1.8513662, 'coupling_strength_zx': 1.9098505}, {'omega1': -0.84866273, 'delta1': -2.0, 'omega2': -2.0, 'delta2': 1.9999996, 'coupling_strength_zx': 2.0}, {'omega1': 1.9532852, 'delta1': -2.0, 'omega2': 1.9995836, 'delta2': -1.9992965, 'coupling_strength_zx': 0.035292655}]",5
729,10.537738195663534,0.08010998015563082,0.03626409290429779,0.2640879841245046,"[{'omega1': 2.0, 'delta1': -1.9999892, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.0896239, 'delta1': -1.9700267, 'omega2': 2.0, 'delta2': 1.9999639, 'coupling_strength_zx': 2.0}, {'omega1': -0.5138432, 'delta1': 1.9999998, 'omega2': 1.9793556, 'delta2': -1.5505342, 'coupling_strength_zx': 1.9769821}, {'omega1': 1.1606617, 'delta1': 1.9988426, 'omega2': -1.4727372, 'delta2': -2.0, 'coupling_strength_zx': -1.9999259}, {'omega1': -1.9998285, 'delta1': 1.9999996, 'omega2': -1.9953892, 'delta2': -2.0, 'coupling_strength_zx': 1.9999878}]",5
730,11.106164112437842,0.3409333409333308,0.18107065793897048,0.47274667274666465,"[{'omega1': 1.9989387, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': 1.9445072}, {'omega1': -1.9998631, 'delta1': -2.0, 'omega2': -1.3857338, 'delta2': 1.9831275, 'coupling_strength_zx': -1.9890239}, {'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -1.9999896}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.9999993, 'delta1': -1.9998183, 'omega2': -1.9999977, 'delta2': 2.0, 'coupling_strength_zx': -1.9968027}]",5
731,10.377869813116591,0.0691244849551163,0.031108392857354603,0.255299587964093,"[{'omega1': 2.0, 'delta1': 1.9999999, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': 0.38587034}, {'omega1': -1.9718863, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 2.0, 'delta1': 1.1033115, 'omega2': 1.9134763, 'delta2': 1.7002056, 'coupling_strength_zx': 2.0}, {'omega1': -1.9999137, 'delta1': 2.0, 'omega2': -1.9999979, 'delta2': 1.9967148, 'coupling_strength_zx': 2.0}, {'omega1': -1.9999838, 'delta1': 1.9747443, 'omega2': -1.8911842, 'delta2': -0.01759573, 'coupling_strength_zx': -1.998937}]",5
732,11.471080240310785,0.04547115828550106,0.020210944579674272,0.23637692662840087,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9970232, 'delta1': 2.0, 'omega2': 1.9999889, 'delta2': 1.9999533, 'coupling_strength_zx': -1.7840483}, {'omega1': -1.9954616, 'delta1': -1.9999379, 'omega2': -1.3293935, 'delta2': 1.6803591, 'coupling_strength_zx': 1.9999948}, {'omega1': -1.1224939, 'delta1': 1.9999962, 'omega2': 1.9409825, 'delta2': -0.53154284, 'coupling_strength_zx': -1.9997858}]",5
733,10.096278358462786,0.05379405567614169,0.024014327922476573,0.24303524454091335,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -1.9999998}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 1.9999977, 'coupling_strength_zx': -2.0}, {'omega1': 1.8218989, 'delta1': -1.74323, 'omega2': -1.3543847, 'delta2': 1.9999998, 'coupling_strength_zx': 2.0}, {'omega1': -1.999992, 'delta1': -1.9999999, 'omega2': 1.9999934, 'delta2': -1.9996226, 'coupling_strength_zx': 1.9999985}, {'omega1': 1.9553078, 'delta1': -1.8135586, 'omega2': 1.9145495, 'delta2': 2.0, 'coupling_strength_zx': -1.9992297}]",5
734,10.996950910683033,0.12605244536738897,0.058514628483511986,0.3008419562939112,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.9615636, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9982631, 'delta1': 1.0146881, 'omega2': 1.9998989, 'delta2': 1.999992, 'coupling_strength_zx': 1.9980369}, {'omega1': 1.9991105, 'delta1': 1.9996794, 'omega2': 1.9758371, 'delta2': -1.9999766, 'coupling_strength_zx': -1.9999853}, {'omega1': 1.9998815, 'delta1': 1.999994, 'omega2': -1.9992119, 'delta2': 2.0, 'coupling_strength_zx': 1.99935}]",5
735,12.084677467675338,0.11785091216063857,0.054458010611642085,0.2942807297285109,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9856637, 'delta1': -1.9797676, 'omega2': -1.937431, 'delta2': -2.0, 'coupling_strength_zx': 2.0}, {'omega1': 1.9999998, 'delta1': 1.9999971, 'omega2': -2.0, 'delta2': 1.9999379, 'coupling_strength_zx': -1.9999996}, {'omega1': 1.9999723, 'delta1': 1.9999988, 'omega2': -1.9999968, 'delta2': -2.0, 'coupling_strength_zx': 1.9999993}]",5
736,10.647009035455552,0.34458930532586945,0.18348647628891007,0.47567144426069563,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 1.9998176, 'delta2': -2.0, 'coupling_strength_zx': -1.9999998}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.9999912, 'delta1': -1.9849632, 'omega2': -1.9992969, 'delta2': -2.0, 'coupling_strength_zx': 1.9999999}, {'omega1': -1.9999999, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 1.9999855, 'coupling_strength_zx': -2.0}, {'omega1': -1.7507396, 'delta1': 2.0, 'omega2': -1.9946079, 'delta2': -2.0, 'coupling_strength_zx': 1.6406268}]",5
737,11.046994027700691,0.06022859722852252,0.02697777468602663,0.24818287778281803,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.5825052, 'delta1': 2.0, 'omega2': -1.9999999, 'delta2': 1.9760801, 'coupling_strength_zx': -1.9984707}, {'omega1': -1.9947875, 'delta1': 1.9999138, 'omega2': -2.0, 'delta2': -1.9713075, 'coupling_strength_zx': -1.7440524}, {'omega1': 2.0, 'delta1': -1.9307631, 'omega2': -2.0, 'delta2': 1.4644548, 'coupling_strength_zx': 1.1963611}]",5
738,11.524097717872499,0.017123767274121373,0.007501166632091909,0.21369901381929707,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.6133181, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.8579973, 'delta1': 2.0, 'omega2': -1.9996989, 'delta2': -1.6137319, 'coupling_strength_zx': -1.9444314}, {'omega1': 1.8098881, 'delta1': -1.9982959, 'omega2': -1.998881, 'delta2': 1.9939834, 'coupling_strength_zx': 1.9963586}, {'omega1': 1.8233385, 'delta1': 1.9999601, 'omega2': -1.9387506, 'delta2': 1.9998401, 'coupling_strength_zx': -1.9956585}]",5
739,11.840998069182103,0.17183344771103506,0.08188231361831788,0.33746675816882804,"[{'omega1': 1.9999858, 'delta1': 2.0, 'omega2': 1.9999999, 'delta2': -1.9999913, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': -1.9999998, 'omega2': -1.8784252, 'delta2': 1.9999939, 'coupling_strength_zx': -1.9999894}, {'omega1': -1.999187, 'delta1': 1.9862069, 'omega2': 1.9999993, 'delta2': 2.0, 'coupling_strength_zx': -1.9998205}, {'omega1': 1.8765084, 'delta1': -1.9574147, 'omega2': -1.9563164, 'delta2': -1.9048455, 'coupling_strength_zx': 1.9800737}]",5
740,11.652949699314096,0.017726232021209022,0.007767453809462412,0.21418098561696725,"[{'omega1': 2.0, 'delta1': 2.0, 'omega2': 2.0, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -2.0, 'delta1': 2.0, 'omega2': 1.9999981, 'delta2': 2.0, 'coupling_strength_zx': -1.9795804}, {'omega1': -1.9795054, 'delta1': -1.7344638, 'omega2': 1.999998, 'delta2': -1.999971, 'coupling_strength_zx': -0.54147923}, {'omega1': -1.9999511, 'delta1': 2.0, 'omega2': -1.9996752, 'delta2': 0.6792208, 'coupling_strength_zx': 0.9710025}, {'omega1': -1.9973841, 'delta1': -1.9999484, 'omega2': 1.9999964, 'delta2': 1.9644321, 'coupling_strength_zx': -1.9999999}]",5
