episode,total_reward,fidelity,log_infidelity,avg_fidelity,control_pulse_params,time_step
4332,168.8307664594758,0.9999996952329776,6.5160320280346395,0.9999997968219851,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -1.9999998, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4333,155.95783263854096,0.8397039006038864,0.7950770455270443,0.8931359337359243,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9836267}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': 1.736453}]",5
4334,123.08549602997566,0.9999990896734059,6.040802769688163,0.9999993931156039,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -1.9885123, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9999865}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4335,226.13154386482873,0.9999987866164667,5.916001903110832,0.9999991910776446,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9870714}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4336,209.07715997165747,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4337,158.09664841873624,0.8325850229726343,0.7762056924037724,0.8883900153150895,"[{'omega': 1.99949, 'delta': -2.0}, {'omega': -1.9930815, 'delta': 1.9964972}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -0.86123776}, {'omega': -1.9999797, 'delta': 1.9994946}, {'omega': 1.9999973, 'delta': -1.9999999}, {'omega': -1.8571519, 'delta': -1.9995759}, {'omega': -2.0, 'delta': -2.0}]",8
4338,144.90670325573188,0.9345293102155284,1.1839530834248553,0.9563528734770189,"[{'omega': 1.2276863, 'delta': 1.9998677}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.6928583}, {'omega': -2.0, 'delta': -2.0}, {'omega': 1.9979179, 'delta': 1.9961596}, {'omega': -2.0, 'delta': -2.0}, {'omega': -0.75286496, 'delta': -1.7003042}]",10
4339,131.07159387537254,0.005576374584967403,0.0024285663198531757,0.33705091638997825,"[{'omega': 0.6613704, 'delta': -2.0}, {'omega': -1.9996212, 'delta': 1.9999427}, {'omega': 1.9963684, 'delta': 1.2535198}, {'omega': 1.4248639, 'delta': 2.0}, {'omega': -1.9999057, 'delta': -1.986756}, {'omega': 1.694381, 'delta': -2.0}]",6
4340,151.31854914422368,0.6541132017087065,0.46106601369728195,0.7694088011391376,"[{'omega': -2.0, 'delta': -1.9999999}, {'omega': -1.9997241, 'delta': -2.0}, {'omega': -1.9907743, 'delta': -2.0}]",3
4341,182.12128382189695,0.6548234964541212,0.4619587747403495,0.7698823309694142,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",3
4342,145.5829640172324,0.9980850581080687,2.7178443999702777,0.9987233720720458,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.5992451}]",5
