episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
5466,139.56370965455451,0.0002864884516759891,0.00012443817959382916,0.33352432563445067,"[{'omega': 2.0, 'delta': 1.4922838}, {'omega': 1.9998634, 'delta': 1.9999996}, {'omega': -1.8297007, 'delta': 2.0}, {'omega': 1.9999958, 'delta': 1.999946}, {'omega': -2.0, 'delta': 1.9974679}, {'omega': -1.9999822, 'delta': 1.9999353}, {'omega': -1.1555445, 'delta': -2.0}, {'omega': -1.9999998, 'delta': 1.9999964}, {'omega': -1.9999999, 'delta': -1.7782013}, {'omega': -2.0, 'delta': -1.9989674}]",10
5467,120.86990439125955,0.024796032188547534,0.01090454037253601,0.34986402145903167,"[{'omega': 2.0, 'delta': 1.2641859}, {'omega': -1.9867315, 'delta': 1.9831239}, {'omega': 0.7244518, 'delta': -1.9988896}, {'omega': -1.999307, 'delta': 1.9999994}, {'omega': 1.9936996, 'delta': -1.9999884}]",5
5468,77.03968283369223,0.08288984173832462,0.03757849611639183,0.3885932278255497,"[{'omega': 2.0, 'delta': 1.9999998}, {'omega': 2.0, 'delta': 1.814443}, {'omega': 1.9976192, 'delta': 1.6189692}, {'omega': 1.9995688, 'delta': 1.9991935}, {'omega': 1.9899917, 'delta': 2.0}, {'omega': 1.9954948, 'delta': 1.9982122}, {'omega': 0.19427893, 'delta': 1.9925921}, {'omega': 2.0, 'delta': 1.9985608}, {'omega': 1.8921946, 'delta': 1.5050615}, {'omega': 1.7810457, 'delta': 1.5545156}]",10
5469,68.64917163685392,0.9999993458096443,6.18429586270655,0.9999995638730962,"[{'omega': 1.9999999, 'delta': 2.0}, {'omega': 1.9899873, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999957}]",5
5470,106.80175453642205,0.6791203883173595,0.49365787659418736,0.7860802588782397,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.6800992}, {'omega': 1.9998089, 'delta': -1.9994818}, {'omega': 1.999798, 'delta': 1.9994111}, {'omega': 1.9999996, 'delta': -0.026441941}, {'omega': 1.4297945, 'delta': 2.0}, {'omega': 1.9934804, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999996}, {'omega': -1.9879972, 'delta': -1.9999244}, {'omega': 2.0, 'delta': 2.0}]",10
5471,133.69863608323507,0.9999997199469185,6.552759644304642,0.9999998132979456,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9998554}, {'omega': 1.9998952, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.999958}]",5
5472,67.16499606499698,0.9999996955740348,6.516518308313168,0.9999997970493565,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999958, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5473,110.75177695453387,0.27374651506350617,0.13891177062907195,0.5158310100423374,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.6337082}, {'omega': 1.9999712, 'delta': -0.08474084}, {'omega': 1.7835163, 'delta': -1.9998083}, {'omega': -2.0, 'delta': -1.8581624}, {'omega': -1.999874, 'delta': -1.7753215}, {'omega': -1.9924262, 'delta': 1.9999835}, {'omega': 2.0, 'delta': 2.0}, {'omega': -1.9994049, 'delta': -1.9999804}, {'omega': 2.0, 'delta': 1.9898732}]",10
5474,141.4659491828082,0.999999782468349,6.662477543924601,0.9999998549788994,"[{'omega': 1.998899, 'delta': 1.9999579}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999999, 'delta': 2.0}, {'omega': 1.9999627, 'delta': 1.9999999}, {'omega': 2.0, 'delta': 2.0}]",5
5475,114.31038162605651,3.0089516231275615e-05,1.3067907466880832e-05,0.33335339301082084,"[{'omega': 1.9981227, 'delta': 2.0}, {'omega': 1.9997944, 'delta': -1.9996792}, {'omega': -2.0, 'delta': -1.9313892}]",3
