episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
20,5.200798015577045,0.40180800205731876,0.22315940085431887,0.521446401645855,"[{'omega1': -0.359064, 'delta1': 0.3967685, 'omega2': 0.326254, 'delta2': 1.9915802, 'coupling_strength_zx': -2.0}, {'omega1': -0.4645733, 'delta1': 0.6767621, 'omega2': 1.999973, 'delta2': 1.9863756, 'coupling_strength_zx': -1.999876}, {'omega1': 1.486649, 'delta1': -0.28683174, 'omega2': -1.2705681, 'delta2': 1.9999995, 'coupling_strength_zx': 0.9178285}, {'omega1': 0.50511473, 'delta1': 1.2610834, 'omega2': 1.9999999, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': 0.92384857, 'delta1': 1.4506786, 'omega2': 1.9999999, 'delta2': -1.9999664, 'coupling_strength_zx': 1.9998684}]",5
21,4.851214888070948,0.12852250412083158,0.05974382317439577,0.30281800329666525,"[{'omega1': -0.34617087, 'delta1': -0.48126388, 'omega2': 1.9906112, 'delta2': -2.0, 'coupling_strength_zx': -1.9999934}, {'omega1': 0.19547214, 'delta1': 0.6685872, 'omega2': 1.9999995, 'delta2': 2.0, 'coupling_strength_zx': -1.9999999}, {'omega1': -0.033953518, 'delta1': -0.66522735, 'omega2': 1.988214, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -0.4654332, 'delta1': 1.7639769, 'omega2': 1.9983343, 'delta2': 1.9978062, 'coupling_strength_zx': -1.9282854}, {'omega1': -1.9512537, 'delta1': 0.16362907, 'omega2': 1.9967978, 'delta2': -2.0, 'coupling_strength_zx': -2.0}]",5
22,5.4139247984051115,0.05822400807097315,0.02605238493347737,0.24657920645677853,"[{'omega1': -0.8538629, 'delta1': -0.20230697, 'omega2': 1.9970421, 'delta2': 1.909544, 'coupling_strength_zx': 1.9999934}, {'omega1': -0.576118, 'delta1': 0.37982637, 'omega2': 1.999729, 'delta2': 1.999994, 'coupling_strength_zx': -2.0}, {'omega1': -1.9515117, 'delta1': -0.43346363, 'omega2': 1.9328815, 'delta2': 1.6280636, 'coupling_strength_zx': -1.9979315}, {'omega1': -1.5794326, 'delta1': 0.12010233, 'omega2': 1.9994606, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -1.9988996, 'delta1': -1.6580702, 'omega2': 1.999994, 'delta2': 2.0, 'coupling_strength_zx': -1.992267}]",5
23,5.044298098973527,0.13197683198617935,0.06146868311120271,0.3055814655889435,"[{'omega1': 0.5011565, 'delta1': -0.0015968677, 'omega2': 1.9999721, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': -0.3325109, 'delta1': -0.3162783, 'omega2': 1.982843, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -0.052609198, 'delta1': -0.3931511, 'omega2': 1.8606255, 'delta2': -1.4276841, 'coupling_strength_zx': -2.0}, {'omega1': -1.199395, 'delta1': 0.8973753, 'omega2': 2.0, 'delta2': -1.7739903, 'coupling_strength_zx': -0.9632001}, {'omega1': -1.9997284, 'delta1': 1.5508394, 'omega2': 1.9999784, 'delta2': 1.985332, 'coupling_strength_zx': 2.0}]",5
24,4.752554238732864,0.06922143274276274,0.031153625631419254,0.25537714619421015,"[{'omega1': 1.5040239, 'delta1': 1.9203998, 'omega2': 1.9997913, 'delta2': 2.0, 'coupling_strength_zx': 1.9016883}, {'omega1': 1.9194393, 'delta1': -1.9959989, 'omega2': 1.9996737, 'delta2': -1.9967058, 'coupling_strength_zx': 1.9821452}, {'omega1': 0.5238024, 'delta1': -1.9999789, 'omega2': 1.9995362, 'delta2': 1.9998107, 'coupling_strength_zx': -2.0}, {'omega1': -1.0195273, 'delta1': 1.9960482, 'omega2': 1.999411, 'delta2': -0.37505987, 'coupling_strength_zx': -2.0}, {'omega1': -1.9950055, 'delta1': 2.0, 'omega2': 1.9988831, 'delta2': 1.9947855, 'coupling_strength_zx': -2.0}]",5
25,3.0779090026903138,0.0066720711207842774,0.0029073535269501863,0.20533765689662742,"[{'omega1': 1.9005026, 'delta1': -1.9618297, 'omega2': 1.9999582, 'delta2': 1.9999901, 'coupling_strength_zx': 1.9999989}, {'omega1': -1.3331449, 'delta1': 0.84592307, 'omega2': 1.9999213, 'delta2': 1.9999533, 'coupling_strength_zx': -1.530612}, {'omega1': 1.8452471, 'delta1': 2.0, 'omega2': 1.999974, 'delta2': 1.9999988, 'coupling_strength_zx': -1.9994464}, {'omega1': 1.990004, 'delta1': 2.0, 'omega2': 1.9999645, 'delta2': -1.99954, 'coupling_strength_zx': -2.0}, {'omega1': 1.791418, 'delta1': 0.9609399, 'omega2': 1.9999592, 'delta2': -1.9999999, 'coupling_strength_zx': -2.0}]",5
26,4.840205325045865,0.06734915049483137,0.030280909857856995,0.2538793203958651,"[{'omega1': 0.87804526, 'delta1': -1.9999822, 'omega2': 1.9999923, 'delta2': 1.5333842, 'coupling_strength_zx': -2.0}, {'omega1': 1.1163075, 'delta1': 1.9992429, 'omega2': 1.9999723, 'delta2': 1.999744, 'coupling_strength_zx': 1.9660484}, {'omega1': 1.294895, 'delta1': 1.8632085, 'omega2': 1.99999, 'delta2': -2.0, 'coupling_strength_zx': 1.9937273}, {'omega1': 1.4378957, 'delta1': 1.9998782, 'omega2': 1.9999927, 'delta2': -1.8680955, 'coupling_strength_zx': 2.0}, {'omega1': 1.7601365, 'delta1': 1.9791346, 'omega2': 1.9999955, 'delta2': 1.9504777, 'coupling_strength_zx': -2.0}]",5
27,4.00821384587397,0.1979521215654929,0.0957997056319654,0.3583616972523943,"[{'omega1': 1.0039316, 'delta1': -1.9998002, 'omega2': 1.9999963, 'delta2': 1.9999678, 'coupling_strength_zx': -1.9999996}, {'omega1': 1.2594361, 'delta1': 1.9867413, 'omega2': 1.999993, 'delta2': -1.9999273, 'coupling_strength_zx': -0.28774637}, {'omega1': 1.4010459, 'delta1': -1.9999695, 'omega2': 1.999992, 'delta2': -2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.5175552, 'delta1': -1.9999995, 'omega2': 1.9999989, 'delta2': -0.9253609, 'coupling_strength_zx': -2.0}, {'omega1': 1.4560983, 'delta1': -2.0, 'omega2': 1.999998, 'delta2': -2.0, 'coupling_strength_zx': -1.9999995}]",5
28,6.090305424025998,0.25362824351516977,0.1270448031239148,0.4029025948121358,"[{'omega1': 1.136884, 'delta1': 2.0, 'omega2': 1.9999969, 'delta2': 1.3393831, 'coupling_strength_zx': -1.999999}, {'omega1': 1.0006577, 'delta1': 1.9296979, 'omega2': 1.9999969, 'delta2': -1.999965, 'coupling_strength_zx': -1.999999}, {'omega1': 1.43823, 'delta1': -2.0, 'omega2': 1.9999971, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 1.3210437, 'delta1': -1.9999106, 'omega2': 1.9999964, 'delta2': 1.9999982, 'coupling_strength_zx': -1.9999675}, {'omega1': 1.5460448, 'delta1': -1.9995418, 'omega2': 1.9999963, 'delta2': -1.8807255, 'coupling_strength_zx': -1.999892}]",5
29,6.407031561567609,0.049310688052641764,0.021961388585437096,0.2394485504421134,"[{'omega1': 0.4565452, 'delta1': 1.9999992, 'omega2': 1.9999908, 'delta2': -1.9705678, 'coupling_strength_zx': -2.0}, {'omega1': 0.6584263, 'delta1': -0.4031562, 'omega2': 1.9999976, 'delta2': 1.996597, 'coupling_strength_zx': -2.0}, {'omega1': 1.1621662, 'delta1': 1.9999993, 'omega2': 1.9999902, 'delta2': -1.9999981, 'coupling_strength_zx': -1.4032218}, {'omega1': -0.17722303, 'delta1': 1.9605116, 'omega2': 1.999998, 'delta2': 1.997366, 'coupling_strength_zx': -2.0}, {'omega1': 1.630557, 'delta1': 2.0, 'omega2': 1.9999887, 'delta2': -2.0, 'coupling_strength_zx': 1.9999931}]",5
