episode,total_reward,fidelity,log_infidelity,avg_fidelity,control_pulse_params,time_step
89,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
90,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
91,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
92,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
93,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
94,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
95,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
96,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
97,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
98,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
99,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
100,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
101,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
102,243.77841007735157,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
