,loss_crab_t,fid_crab_t,inf_crab_t
293,0.12326337025001301,0.939317936928315,-1.2169396624697237
294,0.08700662521666355,0.9569696983444264,-1.3662256093696437
295,0.058877996491545806,0.9707776674161602,-1.5342851207816617
296,0.02509532922539861,0.9874915460288997,-1.9027963652316267
297,0.10897428129421477,0.9462550858731407,-1.269662626689473
298,0.1914450854293697,0.90656831891161,-1.0295058369508814
299,0.1426270552062782,0.9299578567672281,-1.1546405733263791
300,0.21704993067689876,0.8944193977593611,-0.976415865075728
301,0.11409689343902932,0.9437652129660236,-1.2499949452305834
302,0.04329188910909973,0.9784713246901404,-1.66698269211416
303,0.07136029153415024,0.9646380612886376,-1.451463932896357
304,0.041420393103199914,0.979396995220409,-1.6860694367166589
305,0.07314363945635616,0.9637624035038606,-1.440840615164091
306,0.02621866420448858,0.9869335962865368,-1.8838439275161185
307,0.05370984106322932,0.9733251340539213,-1.5738977544348733
308,0.019883669682668272,0.9900827845185843,-2.0036102503066635
309,0.0058228382121553015,0.9970906846625023,-2.5362092034992334
