,loss_grape_t_adam,fid_grape_t_adam,inf_grape_t_adam
330,0.026937106624245644,0.9865767359733582,-1.8721418380737305
331,0.02667546272277832,0.9867069721221924,-1.8763760328292847
332,0.02641628310084343,0.9868355989456177,-1.8805989027023315
333,0.026159558445215225,0.9869632720947266,-1.884831428527832
334,0.025905277580022812,0.9870892763137817,-1.8890494108200073
335,0.025653379037976265,0.9872140884399414,-1.893268346786499
336,0.02540389448404312,0.987338125705719,-1.8975019454956055
337,0.025156786665320396,0.9874608516693115,-1.9017319679260254
338,0.024912044405937195,0.9875826239585876,-1.9059702157974243
339,0.024669621139764786,0.9877029657363892,-1.9101996421813965
340,0.024429529905319214,0.987822413444519,-1.9144387245178223
341,0.024191729724407196,0.9879403114318848,-1.9186638593673706
342,0.02395624853670597,0.9880578517913818,-1.9229174852371216
343,0.023722995072603226,0.9881736040115356,-1.927147626876831
344,0.023491987958550453,0.9882879853248596,-1.931368350982666
345,0.023263242095708847,0.9884018898010254,-1.9356127977371216
346,0.023036692291498184,0.9885150194168091,-1.93986976146698
347,0.022812312468886375,0.9886260032653809,-1.9440869092941284
348,0.022590134292840958,0.9887366890907288,-1.948333978652954
349,0.02237013354897499,0.9888461232185364,-1.9525741338729858
350,0.022152261808514595,0.9889546036720276,-1.956818699836731
351,0.021936511620879173,0.9890621304512024,-1.9610673189163208
352,0.02172286994755268,0.9891678690910339,-1.965286135673523
353,0.021511314436793327,0.9892733693122864,-1.9695366621017456
354,0.021301843225955963,0.989377498626709,-1.9737732410430908
355,0.021094409748911858,0.9894804358482361,-1.9780023097991943
356,0.020889023318886757,0.9895821809768677,-1.9822231531143188
357,0.020685672760009766,0.9896835684776306,-1.9864704608917236
358,0.020484326407313347,0.9897838830947876,-1.990714192390442
359,0.020284991711378098,0.9898832440376282,-1.994958758354187
360,0.02008758671581745,0.9899811148643494,-1.999180555343628
361,0.019892163574695587,0.9900785088539124,-2.003422975540161
362,0.019698703661561012,0.9901750683784485,-2.0076704025268555
363,0.01950714737176895,0.9902698397636414,-2.0118799209594727
364,0.019317520782351494,0.9903644919395447,-2.016125440597534
365,0.019129768013954163,0.9904576539993286,-2.0203447341918945
366,0.01894388347864151,0.9905503988265991,-2.0245864391326904
367,0.01875986158847809,0.9906418919563293,-2.0288119316101074
368,0.018577689304947853,0.9907325506210327,-2.0330398082733154
369,0.01839737594127655,0.9908222556114197,-2.037264108657837
370,0.018218858167529106,0.9909111261367798,-2.041489839553833
371,0.018042152747511864,0.9909995198249817,-2.045734405517578
372,0.017867207527160645,0.9910861849784851,-2.049936294555664
373,0.01769404299557209,0.9911720752716064,-2.0541412830352783
374,0.017522640526294708,0.9912574291229248,-2.0583608150482178
375,0.017352979630231857,0.9913421869277954,-2.062591791152954
376,0.017185049131512642,0.9914259910583496,-2.0668160915374756
377,0.017018837854266167,0.9915087223052979,-2.0710270404815674
378,0.016854286193847656,0.9915903806686401,-2.075223684310913
379,0.016691429540514946,0.9916716814041138,-2.0794427394866943
380,0.016530249267816544,0.9917517304420471,-2.083637237548828
381,0.016370713710784912,0.9918312430381775,-2.087844133377075
382,0.016212811693549156,0.9919098615646362,-2.0920441150665283
383,0.016056545078754425,0.9919874668121338,-2.0962302684783936
384,0.015901891514658928,0.9920646548271179,-2.1004340648651123
385,0.015748819336295128,0.9921413660049438,-2.1046528816223145
386,0.015597316436469555,0.9922164082527161,-2.1088199615478516
387,0.015447423793375492,0.9922914505004883,-2.113027334213257
388,0.015299043618142605,0.9923651814460754,-2.117201328277588
389,0.015152206644415855,0.992438018321991,-2.1213643550872803
390,0.015006925910711288,0.9925104379653931,-2.1255435943603516
391,0.014863112010061741,0.992581844329834,-2.129703998565674
392,0.014720845967531204,0.9926530718803406,-2.133894205093384
393,0.014580044895410538,0.9927231669425964,-2.1380574703216553
394,0.014440703205764294,0.9927924275398254,-2.1422109603881836
395,0.014302857220172882,0.9928614497184753,-2.146389961242676
396,0.014166412875056267,0.9929294586181641,-2.1505472660064697
397,0.014031441882252693,0.9929965734481812,-2.154689311981201
398,0.013897858560085297,0.9930632710456848,-2.1588451862335205
399,0.013765710406005383,0.9931287169456482,-2.1629621982574463
400,0.013634933158755302,0.9931939244270325,-2.1671032905578613
401,0.013505548238754272,0.993258535861969,-2.171245813369751
402,0.013377529568970203,0.9933221340179443,-2.1753623485565186
403,0.013250868767499924,0.9933854341506958,-2.1794986724853516
404,0.013125565834343433,0.9934477210044861,-2.183607578277588
405,0.013001584447920322,0.993509829044342,-2.187743902206421
406,0.012878923676908016,0.9935711622238159,-2.1918675899505615
407,0.012757566757500172,0.9936310648918152,-2.1959331035614014
408,0.012637523002922535,0.9936907887458801,-2.2000248432159424
409,0.012518743984401226,0.9937506914138794,-2.2041680812835693
410,0.012401237152516842,0.9938088059425354,-2.2082254886627197
411,0.012285001575946808,0.993867039680481,-2.212329864501953
412,0.0121700344607234,0.9939243197441101,-2.216405153274536
413,0.012056248262524605,0.993980884552002,-2.2204673290252686
414,0.011943736113607883,0.9940370321273804,-2.2245376110076904
415,0.011832413263618946,0.9940927624702454,-2.2286155223846436
416,0.011722302064299583,0.9941470623016357,-2.23262619972229
417,0.01161337923258543,0.9942014813423157,-2.236682891845703
418,0.011505630798637867,0.9942554831504822,-2.24074649810791
419,0.011399065144360065,0.9943082332611084,-2.244752883911133
420,0.011293656192719936,0.9943612813949585,-2.248819589614868
421,0.011189381591975689,0.9944129586219788,-2.2528181076049805
422,0.011086253449320793,0.9944639801979065,-2.2568023204803467
423,0.010984253138303757,0.994515597820282,-2.2608706951141357
424,0.010883362963795662,0.9945657253265381,-2.2648584842681885
425,0.010783566161990166,0.9946155548095703,-2.2688591480255127
426,0.01068488135933876,0.9946647882461548,-2.27284836769104
427,0.010587267577648163,0.9947130680084229,-2.276796340942383
428,0.010490719228982925,0.9947615265846252,-2.2807953357696533
429,0.010395248420536518,0.9948088526725769,-2.2847366333007812
430,0.010300831869244576,0.9948564171791077,-2.288734197616577
431,0.010207448154687881,0.9949027895927429,-2.2926673889160156
432,0.010115088894963264,0.99494868516922,-2.296595573425293
433,0.01002377551048994,0.9949942231178284,-2.3005285263061523
434,0.009933458641171455,0.995039165019989,-2.304445266723633
435,0.009844138287007809,0.9950836896896362,-2.3083608150482178
436,0.009755801409482956,0.9951282739639282,-2.312317132949829
437,0.00966846663504839,0.995171308517456,-2.3161704540252686
438,0.0095820939168334,0.9952144622802734,-2.3200693130493164
439,0.009496691636741161,0.9952574372291565,-2.3239870071411133
440,0.00941223744302988,0.9952991604804993,-2.327824592590332
441,0.00932872761040926,0.995340883731842,-2.3316965103149414
442,0.00924616027623415,0.9953824281692505,-2.3355863094329834
443,0.009164508432149887,0.9954230785369873,-2.3394265174865723
444,0.009083774872124195,0.9954631924629211,-2.343249559402466
445,0.009003947488963604,0.9955028891563416,-2.3470664024353027
446,0.008925027213990688,0.9955424070358276,-2.3508996963500977
447,0.008846977725625038,0.9955813884735107,-2.3547141551971436
448,0.008769825100898743,0.99562007188797,-2.3585329055786133
449,0.008693542331457138,0.9956579804420471,-2.3623082637786865
450,0.008618105202913284,0.9956954717636108,-2.366074323654175
451,0.008543537929654121,0.9957324862480164,-2.3698251247406006
452,0.008469812572002411,0.9957697987556458,-2.373638868331909
453,0.008396929129958153,0.995806097984314,-2.3773818016052246
454,0.008324863389134407,0.9958422780036926,-2.3811445236206055
455,0.008253625594079494,0.9958773255348206,-2.3848209381103516
456,0.008183195255696774,0.9959123134613037,-2.3885223865509033
457,0.008113568648695946,0.9959473013877869,-2.3922557830810547
458,0.00804474763572216,0.9959815740585327,-2.395944118499756
459,0.007976691238582134,0.9960153698921204,-2.3996119499206543
460,0.007909435778856277,0.9960492849349976,-2.4033243656158447
461,0.007842942140996456,0.9960823655128479,-2.4069759845733643
462,0.007777209859341383,0.9961146712303162,-2.4105722904205322
463,0.007712226826697588,0.9961473941802979,-2.414245367050171
464,0.007647995837032795,0.9961795210838318,-2.417882204055786
465,0.007584511302411556,0.996211051940918,-2.4214813709259033
466,0.007521752268075943,0.9962424635887146,-2.4250967502593994
467,0.007459713611751795,0.9962732791900635,-2.428673028945923
468,0.007398404646664858,0.9963043332099915,-2.432307243347168
469,0.0073377955704927444,0.9963343143463135,-2.435844898223877
